image,image_name,error_type,gt_class_id,gt_class,pred_class_id,pred_class,conf,iou,gt_xyxy,pred_xyxy,visualization
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_286.jpg,rolled-in_scale_286.jpg,false_positive,,,4,rolled-in_scale,0.346340,,,103.00 2.34 159.13 102.33,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_286.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_286.jpg,rolled-in_scale_286.jpg,false_positive,,,4,rolled-in_scale,0.284957,,,31.79 21.66 155.27 195.44,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_286.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_286.jpg,rolled-in_scale_286.jpg,false_positive,,,4,rolled-in_scale,0.233463,,,97.12 12.34 159.60 191.71,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_286.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_286.jpg,rolled-in_scale_286.jpg,false_positive,,,4,rolled-in_scale,0.163334,,,72.54 11.33 160.11 197.32,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_286.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_289.jpg,rolled-in_scale_289.jpg,false_positive,,,4,rolled-in_scale,0.353223,,,59.00 78.91 194.87 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_289.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_289.jpg,rolled-in_scale_289.jpg,false_positive,,,4,rolled-in_scale,0.249774,,,60.20 91.44 194.17 162.13,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_289.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_289.jpg,rolled-in_scale_289.jpg,false_positive,,,4,rolled-in_scale,0.230963,,,65.74 0.88 194.17 121.20,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_289.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_290.jpg,rolled-in_scale_290.jpg,false_positive,,,4,rolled-in_scale,0.168644,,,0.00 100.27 63.63 198.86,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_290.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_290.jpg,rolled-in_scale_290.jpg,false_positive,,,4,rolled-in_scale,0.154215,,,0.32 99.65 63.04 150.77,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_290.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_290.jpg,rolled-in_scale_290.jpg,false_positive,,,4,rolled-in_scale,0.130685,,,45.46 59.41 129.94 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_290.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_290.jpg,rolled-in_scale_290.jpg,false_positive,,,4,rolled-in_scale,0.127679,,,0.76 99.42 119.21 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_290.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_290.jpg,rolled-in_scale_290.jpg,false_positive,,,4,rolled-in_scale,0.109352,,,73.89 18.52 130.39 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_290.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_45.jpg,rolled-in_scale_45.jpg,false_positive,,,4,rolled-in_scale,0.698819,,,121.54 38.67 172.69 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_45.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_45.jpg,rolled-in_scale_45.jpg,false_positive,,,4,rolled-in_scale,0.121862,,,31.95 42.28 86.51 100.97,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_45.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_47.jpg,rolled-in_scale_47.jpg,false_positive,,,4,rolled-in_scale,0.630820,,,37.88 140.58 119.54 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_47.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_47.jpg,rolled-in_scale_47.jpg,false_positive,,,4,rolled-in_scale,0.290678,,,39.86 33.68 114.21 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_47.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_47.jpg,rolled-in_scale_47.jpg,false_positive,,,4,rolled-in_scale,0.178902,,,52.86 100.43 93.85 142.77,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_47.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_47.jpg,rolled-in_scale_47.jpg,false_positive,,,4,rolled-in_scale,0.117456,,,0.01 1.38 22.00 45.74,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_47.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_60.jpg,rolled-in_scale_60.jpg,false_positive,,,4,rolled-in_scale,0.577617,,,51.64 138.80 108.69 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_60.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_60.jpg,rolled-in_scale_60.jpg,false_positive,,,4,rolled-in_scale,0.289461,,,41.66 7.88 79.59 41.27,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_60.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_60.jpg,rolled-in_scale_60.jpg,false_positive,,,4,rolled-in_scale,0.261629,,,37.89 8.83 86.62 49.09,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_60.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_7.jpg,rolled-in_scale_7.jpg,false_positive,,,4,rolled-in_scale,0.425709,,,75.49 60.44 141.06 139.31,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_7.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_7.jpg,rolled-in_scale_7.jpg,false_positive,,,4,rolled-in_scale,0.111309,,,73.06 10.58 143.25 81.91,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_7.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_74.jpg,rolled-in_scale_74.jpg,false_positive,,,4,rolled-in_scale,0.432759,,,78.06 8.15 142.63 94.48,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_74.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_74.jpg,rolled-in_scale_74.jpg,false_positive,,,4,rolled-in_scale,0.210173,,,75.65 181.34 127.39 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_74.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_74.jpg,rolled-in_scale_74.jpg,false_positive,,,4,rolled-in_scale,0.204477,,,67.97 14.48 143.61 118.93,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_74.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_74.jpg,rolled-in_scale_74.jpg,false_positive,,,4,rolled-in_scale,0.183114,,,75.86 180.33 151.50 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_74.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_74.jpg,rolled-in_scale_74.jpg,false_positive,,,4,rolled-in_scale,0.177524,,,74.97 174.32 138.89 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_74.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_74.jpg,rolled-in_scale_74.jpg,false_negative,4,rolled-in_scale,,,,,91.00 110.00 158.00 184.00,,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_negative/rolled-in_scale/rolled-in_scale_74.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_77.jpg,rolled-in_scale_77.jpg,false_positive,,,4,rolled-in_scale,0.558398,,,57.25 66.73 158.92 128.62,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_77.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_77.jpg,rolled-in_scale_77.jpg,false_positive,,,4,rolled-in_scale,0.251800,,,79.39 149.28 163.59 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_77.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_88.jpg,rolled-in_scale_88.jpg,bad_location,4,rolled-in_scale,4,rolled-in_scale,0.656310,0.409916,41.00 27.00 114.00 152.00,46.10 61.96 170.13 157.93,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/bad_location/rolled-in_scale/rolled-in_scale_88.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_88.jpg,rolled-in_scale_88.jpg,false_positive,,,4,rolled-in_scale,0.421284,,,122.58 38.09 164.36 111.72,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_88.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_88.jpg,rolled-in_scale_88.jpg,false_positive,,,4,rolled-in_scale,0.169681,,,37.20 0.00 71.48 13.52,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_88.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_88.jpg,rolled-in_scale_88.jpg,false_positive,,,4,rolled-in_scale,0.120837,,,36.77 0.00 81.75 53.70,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_88.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_88.jpg,rolled-in_scale_88.jpg,false_positive,,,4,rolled-in_scale,0.107348,,,42.33 5.81 134.23 56.34,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_88.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_91.jpg,rolled-in_scale_91.jpg,false_positive,,,4,rolled-in_scale,0.421903,,,2.40 120.74 89.99 188.68,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_91.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_91.jpg,rolled-in_scale_91.jpg,false_positive,,,4,rolled-in_scale,0.322939,,,20.61 0.04 113.28 20.89,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_91.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_91.jpg,rolled-in_scale_91.jpg,false_positive,,,4,rolled-in_scale,0.226517,,,97.53 0.13 143.28 64.69,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_91.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_91.jpg,rolled-in_scale_91.jpg,false_positive,,,4,rolled-in_scale,0.211772,,,91.22 0.00 145.46 43.10,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_91.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_91.jpg,rolled-in_scale_91.jpg,false_positive,,,4,rolled-in_scale,0.133617,,,103.93 0.00 145.29 30.53,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_91.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_94.jpg,rolled-in_scale_94.jpg,false_positive,,,4,rolled-in_scale,0.504472,,,85.33 0.00 159.38 85.97,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_94.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_94.jpg,rolled-in_scale_94.jpg,false_positive,,,4,rolled-in_scale,0.331624,,,88.81 96.30 153.03 196.60,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_94.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_11.jpg,scratches_11.jpg,false_positive,,,5,scratches,0.545297,,,11.78 91.16 36.38 150.44,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_11.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_12.jpg,scratches_12.jpg,false_positive,,,5,scratches,0.349445,,,0.00 0.04 14.91 55.41,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_12.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_12.jpg,scratches_12.jpg,false_positive,,,5,scratches,0.156315,,,0.04 0.01 25.23 54.35,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_12.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_12.jpg,scratches_12.jpg,false_positive,,,5,scratches,0.152253,,,0.00 0.00 11.23 61.40,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_12.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_12.jpg,scratches_12.jpg,false_positive,,,5,scratches,0.113492,,,16.48 0.00 37.00 48.53,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_12.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_13.jpg,scratches_13.jpg,false_positive,,,5,scratches,0.655666,,,182.25 149.99 197.07 198.37,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_13.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_13.jpg,scratches_13.jpg,false_positive,,,5,scratches,0.187971,,,170.44 48.13 199.00 196.46,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_13.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_13.jpg,scratches_13.jpg,false_positive,,,5,scratches,0.124129,,,180.62 36.22 199.00 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_13.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_13.jpg,scratches_13.jpg,false_positive,,,5,scratches,0.108516,,,189.06 36.93 199.00 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_13.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_140.jpg,scratches_140.jpg,false_positive,,,1,inclusion,0.349836,,,10.16 81.57 41.66 195.64,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/inclusion/scratches_140.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_140.jpg,scratches_140.jpg,false_positive,,,1,inclusion,0.276659,,,8.83 94.26 32.19 128.04,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/inclusion/scratches_140.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_140.jpg,scratches_140.jpg,false_positive,,,1,inclusion,0.261279,,,0.01 43.48 7.65 122.05,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/inclusion/scratches_140.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_140.jpg,scratches_140.jpg,false_positive,,,1,inclusion,0.111028,,,9.29 80.69 31.25 129.14,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/inclusion/scratches_140.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_148.jpg,scratches_148.jpg,false_positive,,,5,scratches,0.249808,,,41.98 0.74 59.01 90.36,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_148.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_148.jpg,scratches_148.jpg,false_positive,,,1,inclusion,0.186359,,,23.73 116.15 45.71 136.64,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/inclusion/scratches_148.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_154.jpg,scratches_154.jpg,false_positive,,,5,scratches,0.144658,,,56.67 46.37 76.47 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_154.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_155.jpg,scratches_155.jpg,false_positive,,,5,scratches,0.423763,,,188.10 2.76 199.00 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_155.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_155.jpg,scratches_155.jpg,false_positive,,,5,scratches,0.119288,,,180.86 0.96 199.00 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_155.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_163.jpg,scratches_163.jpg,false_positive,,,5,scratches,0.155988,,,56.60 2.86 76.71 190.29,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_163.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_163.jpg,scratches_163.jpg,false_positive,,,5,scratches,0.106697,,,36.25 142.54 54.34 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_163.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_166.jpg,scratches_166.jpg,false_positive,,,5,scratches,0.536715,,,158.45 49.60 174.18 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_166.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_166.jpg,scratches_166.jpg,false_negative,5,scratches,,,,,180.00 1.00 193.00 99.00,,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_negative/scratches/scratches_166.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_168.jpg,scratches_168.jpg,bad_location,5,scratches,5,scratches,0.391740,0.397498,54.00 129.00 101.00 198.00,56.97 131.96 76.61 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/bad_location/scratches/scratches_168.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_168.jpg,scratches_168.jpg,false_positive,,,5,scratches,0.260609,,,52.91 183.65 76.21 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_168.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_168.jpg,scratches_168.jpg,false_positive,,,5,scratches,0.229178,,,62.44 131.30 77.19 196.09,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_168.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_168.jpg,scratches_168.jpg,false_positive,,,5,scratches,0.125888,,,149.55 62.20 162.95 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_168.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_168.jpg,scratches_168.jpg,false_positive,,,5,scratches,0.117505,,,81.48 137.71 101.85 166.44,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_168.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_193.jpg,scratches_193.jpg,false_positive,,,5,scratches,0.237236,,,99.79 69.86 113.98 178.90,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_193.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_206.jpg,scratches_206.jpg,false_positive,,,5,scratches,0.247631,,,51.23 0.01 92.73 18.99,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_206.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_206.jpg,scratches_206.jpg,false_positive,,,5,scratches,0.155582,,,114.43 89.52 126.95 193.03,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_206.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_206.jpg,scratches_206.jpg,false_positive,,,1,inclusion,0.121175,,,46.13 0.00 147.31 21.38,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/inclusion/scratches_206.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_211.jpg,scratches_211.jpg,false_positive,,,1,inclusion,0.573000,,,165.64 149.43 199.00 175.76,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/inclusion/scratches_211.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_211.jpg,scratches_211.jpg,false_positive,,,1,inclusion,0.222432,,,173.04 150.00 199.00 178.94,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/inclusion/scratches_211.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_211.jpg,scratches_211.jpg,false_positive,,,1,inclusion,0.154443,,,133.32 149.04 199.00 185.33,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/inclusion/scratches_211.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_212.jpg,scratches_212.jpg,false_positive,,,5,scratches,0.112784,,,158.13 142.67 170.75 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_212.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_217.jpg,scratches_217.jpg,false_positive,,,5,scratches,0.265128,,,186.07 127.66 199.00 190.37,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_217.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_231.jpg,scratches_231.jpg,bad_location,5,scratches,5,scratches,0.770528,0.484872,185.00 1.00 194.00 199.00,182.23 0.04 199.00 167.54,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/bad_location/scratches/scratches_231.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_231.jpg,scratches_231.jpg,false_positive,,,1,inclusion,0.771195,,,46.53 117.25 104.11 149.38,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/inclusion/scratches_231.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_231.jpg,scratches_231.jpg,false_positive,,,5,scratches,0.335617,,,15.15 0.00 57.40 196.11,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_231.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_275.jpg,scratches_275.jpg,false_positive,,,5,scratches,0.178198,,,53.71 87.19 199.00 103.14,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_275.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_275.jpg,scratches_275.jpg,false_positive,,,5,scratches,0.102419,,,0.00 69.98 189.32 100.22,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_275.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_285.jpg,scratches_285.jpg,false_negative,5,scratches,,,,,140.00 50.00 199.00 70.00,,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_negative/scratches/scratches_285.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_294.jpg,scratches_294.jpg,false_positive,,,5,scratches,0.620490,,,1.74 99.57 197.51 124.07,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_294.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_294.jpg,scratches_294.jpg,false_positive,,,5,scratches,0.464092,,,56.83 17.28 199.00 72.42,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_294.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_294.jpg,scratches_294.jpg,false_positive,,,5,scratches,0.430402,,,0.00 4.07 197.77 58.38,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/scratches_294.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/scratches_56.jpg,scratches_56.jpg,false_positive,,,1,inclusion,0.432094,,,16.60 179.87 37.73 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/inclusion/scratches_56.jpg
